Code,Name,industry_sw,industry_swcode
600571.SH,信雅达,计算机,1.00001E+15
600572.SH,康恩贝,医药生物,6.115E+15
600573.SH,惠泉啤酒,食品饮料,6.112E+15
600575.SH,皖江物流,交通运输,6.117E+15
600576.SH,万好万家,房地产,6.118E+15
600577.SH,精达股份,机械设备,6.107E+15
600578.SH,京能电力,公用事业,6.116E+15
600579.SH,天华院,机械设备,6.107E+15
600580.SH,卧龙电气,电气设备,6.10701E+15
600581.SH,八一钢铁,钢铁,6.104E+15
600582.SH,天地科技,机械设备,6.107E+15
600583.SH,海油工程,采掘,6.102E+15
600584.SH,长电科技,电子,6.108E+15
600585.SH,海螺水泥,建筑材料,6.10601E+15
600586.SH,金晶科技,建筑材料,6.10601E+15
600587.SH,新华医疗,医药生物,6.115E+15
600588.SH,用友软件,计算机,1.00001E+15
600589.SH,广东榕泰,化工,6.103E+15
600590.SH,泰豪科技,电气设备,6.10701E+15
600592.SH,龙溪股份,机械设备,6.107E+15
600593.SH,大连圣亚,休闲服务,6.121E+15
600594.SH,益佰制药,医药生物,6.115E+15
600595.SH,中孚实业,有色金属,6.105E+15
600596.SH,新安股份,化工,6.103E+15
600597.SH,光明乳业,食品饮料,6.112E+15
600598.SH,*ST大荒,农林牧渔,6.101E+15
600599.SH,熊猫烟花,轻工制造,6.114E+15
600600.SH,青岛啤酒,食品饮料,6.112E+15
600601.SH,方正科技,计算机,1.00001E+15
600602.SH,仪电电子,电子,6.108E+15
600603.SH,大洲兴业,综合,6.123E+15
600604.SH,市北高新,房地产,6.118E+15
600605.SH,汇通能源,商业贸易,6.12E+15
600606.SH,金丰投资,房地产,6.118E+15
600608.SH,上海科技,综合,6.123E+15
600609.SH,金杯汽车,汽车,1.00001E+15
600610.SH,*ST中纺,机械设备,6.107E+15
600611.SH,大众交通,交通运输,6.117E+15
600612.SH,老凤祥,轻工制造,6.114E+15
600613.SH,神奇制药,医药生物,6.115E+15
600614.SH,鼎立股份,综合,6.123E+15
600615.SH,丰华股份,房地产,6.118E+15
600616.SH,金枫酒业,食品饮料,6.112E+15
600617.SH,国新能源,公用事业,6.116E+15
600618.SH,氯碱化工,化工,6.103E+15
600619.SH,海立股份,家用电器,6.111E+15
600620.SH,天宸股份,房地产,6.118E+15
600621.SH,华鑫股份,房地产,6.118E+15
600622.SH,嘉宝集团,房地产,6.118E+15
600623.SH,双钱股份,化工,6.103E+15
600624.SH,复旦复华,综合,6.123E+15
600626.SH,申达股份,纺织服装,6.113E+15
600628.SH,新世界,商业贸易,6.12E+15
600629.SH,棱光实业,建筑材料,6.10601E+15
600630.SH,龙头股份,纺织服装,6.113E+15
600633.SH,浙报传媒,传媒,6.12201E+15
600634.SH,中技控股,综合,6.123E+15
600635.SH,大众公用,非银金融,1.00001E+15
600636.SH,三爱富,化工,6.103E+15
600637.SH,百视通,传媒,6.12201E+15
600638.SH,新黄浦,房地产,6.118E+15
600639.SH,浦东金桥,房地产,6.118E+15
600640.SH,号百控股,休闲服务,6.121E+15
600641.SH,万业企业,房地产,6.118E+15
600642.SH,申能股份,公用事业,6.116E+15
600643.SH,爱建股份,非银金融,1.00001E+15
600644.SH,乐山电力,公用事业,6.116E+15
600645.SH,中源协和,医药生物,6.115E+15
600647.SH,同达创业,房地产,6.118E+15
600648.SH,外高桥,房地产,6.118E+15
600649.SH,城投控股,房地产,6.118E+15
600650.SH,锦江投资,交通运输,6.117E+15
600651.SH,飞乐音响,电子,6.108E+15
600652.SH,爱使股份,采掘,6.102E+15
600653.SH,申华控股,汽车,1.00001E+15
600654.SH,飞乐股份,电子,6.108E+15
600655.SH,豫园商城,商业贸易,6.12E+15
600656.SH,博元投资,公用事业,6.116E+15
600657.SH,信达地产,房地产,6.118E+15
600658.SH,电子城,房地产,6.118E+15
600660.SH,福耀玻璃,汽车,1.00001E+15
600661.SH,新南洋,传媒,6.12201E+15
600662.SH,强生控股,交通运输,6.117E+15
600663.SH,陆家嘴,房地产,6.118E+15
600664.SH,哈药股份,医药生物,6.115E+15
600665.SH,天地源,房地产,6.118E+15
600666.SH,西南药业,医药生物,6.115E+15
600667.SH,太极实业,电子,6.108E+15
600668.SH,尖峰集团,建筑材料,6.10601E+15
600671.SH,天目药业,医药生物,6.115E+15
600673.SH,东阳光科,有色金属,6.105E+15
600674.SH,川投能源,公用事业,6.116E+15
600675.SH,中华企业,房地产,6.118E+15
600676.SH,交运股份,交通运输,6.117E+15
600677.SH,航天通信,国防军工,1.00001E+15
600678.SH,四川金顶,建筑材料,6.10601E+15
600679.SH,金山开发,汽车,1.00001E+15
600680.SH,上海普天,计算机,1.00001E+15
600681.SH,万鸿集团,建筑装饰,6.10602E+15
600682.SH,南京新百,商业贸易,6.12E+15
600683.SH,京投银泰,房地产,6.118E+15
600684.SH,珠江实业,房地产,6.118E+15
600685.SH,广船国际,国防军工,1.00001E+15
600686.SH,金龙汽车,汽车,1.00001E+15
600687.SH,刚泰控股,有色金属,6.105E+15
600688.SH,上海石化,化工,6.103E+15
600689.SH,*ST三毛,纺织服装,6.113E+15
600690.SH,青岛海尔,家用电器,6.111E+15
600691.SH,阳煤化工,化工,6.103E+15
600692.SH,亚通股份,交通运输,6.117E+15
600693.SH,东百集团,商业贸易,6.12E+15
600694.SH,大商股份,商业贸易,6.12E+15
600695.SH,大江股份,农林牧渔,6.101E+15
600696.SH,多伦股份,房地产,6.118E+15
600697.SH,欧亚集团,商业贸易,6.12E+15
600698.SH,湖南天雁,汽车,1.00001E+15
600699.SH,均胜电子,汽车,1.00001E+15
600701.SH,工大高新,综合,6.123E+15
600702.SH,沱牌舍得,食品饮料,6.112E+15
600703.SH,三安光电,电子,6.108E+15
600704.SH,物产中大,商业贸易,6.12E+15
600705.SH,中航资本,非银金融,1.00001E+15
600706.SH,曲江文旅,休闲服务,6.121E+15
600707.SH,彩虹股份,电子,6.108E+15
600708.SH,海博股份,综合,6.123E+15
600710.SH,常林股份,机械设备,6.107E+15
600711.SH,盛屯矿业,有色金属,6.105E+15
600712.SH,南宁百货,商业贸易,6.12E+15
600713.SH,南京医药,医药生物,6.115E+15
600714.SH,金瑞矿业,采掘,6.102E+15
600715.SH,松辽汽车,汽车,1.00001E+15
600716.SH,凤凰股份,房地产,6.118E+15
600717.SH,天津港,交通运输,6.117E+15
600718.SH,东软集团,计算机,1.00001E+15
600719.SH,大连热电,公用事业,6.116E+15
600720.SH,祁连山,建筑材料,6.10601E+15
600721.SH,百花村,采掘,6.102E+15
600722.SH,金牛化工,化工,6.103E+15
600723.SH,首商股份,商业贸易,6.12E+15
600724.SH,宁波富达,房地产,6.118E+15
600725.SH,云维股份,化工,6.103E+15
600726.SH,华电能源,公用事业,6.116E+15
600727.SH,鲁北化工,化工,6.103E+15
600728.SH,佳都科技,计算机,1.00001E+15
600729.SH,重庆百货,商业贸易,6.12E+15
600730.SH,中国高科,综合,6.123E+15
600731.SH,湖南海利,化工,6.103E+15
600732.SH,上海新梅,房地产,6.118E+15
600733.SH,S前锋,综合,6.123E+15
600734.SH,实达集团,房地产,6.118E+15
600735.SH,新华锦,商业贸易,6.12E+15
600736.SH,苏州高新,房地产,6.118E+15
600737.SH,中粮屯河,农林牧渔,6.101E+15
600738.SH,兰州民百,商业贸易,6.12E+15
600739.SH,辽宁成大,商业贸易,6.12E+15
600740.SH,山西焦化,采掘,6.102E+15
600741.SH,华域汽车,汽车,1.00001E+15
600742.SH,一汽富维,汽车,1.00001E+15
600743.SH,华远地产,房地产,6.118E+15
600744.SH,华银电力,公用事业,6.116E+15
600745.SH,中茵股份,房地产,6.118E+15
600746.SH,江苏索普,化工,6.103E+15
600747.SH,大连控股,非银金融,1.00001E+15
600748.SH,上实发展,房地产,6.118E+15
600749.SH,西藏旅游,休闲服务,6.121E+15
600750.SH,江中药业,医药生物,6.115E+15
600751.SH,天津海运,交通运输,6.117E+15
600753.SH,东方银星,房地产,6.118E+15
600754.SH,锦江股份,休闲服务,6.121E+15
600755.SH,厦门国贸,商业贸易,6.12E+15
600756.SH,浪潮软件,计算机,1.00001E+15
600757.SH,长江传媒,传媒,6.12201E+15
600758.SH,红阳能源,公用事业,6.116E+15
600759.SH,洲际油气,房地产,6.118E+15
600760.SH,中航黑豹,国防军工,1.00001E+15
600761.SH,安徽合力,机械设备,6.107E+15
600763.SH,通策医疗,医药生物,6.115E+15
600764.SH,中电广通,计算机,1.00001E+15
600765.SH,中航重机,机械设备,6.107E+15
600766.SH,园城黄金,有色金属,6.105E+15
600767.SH,运盛实业,房地产,6.118E+15
600768.SH,宁波富邦,有色金属,6.105E+15
600769.SH,祥龙电业,公用事业,6.116E+15
600770.SH,综艺股份,综合,6.123E+15
600771.SH,广誉远,医药生物,6.115E+15
600773.SH,西藏城投,房地产,6.118E+15
600774.SH,汉商集团,商业贸易,6.12E+15
600775.SH,南京熊猫,通信,1.00001E+15
600776.SH,东方通信,通信,1.00001E+15
600777.SH,新潮实业,房地产,6.118E+15
600778.SH,友好集团,商业贸易,6.12E+15
600779.SH,水井坊,食品饮料,6.112E+15
600780.SH,通宝能源,公用事业,6.116E+15
600781.SH,辅仁药业,医药生物,6.115E+15
600782.SH,新钢股份,钢铁,6.104E+15
600783.SH,鲁信创投,非银金融,1.00001E+15
600784.SH,鲁银投资,钢铁,6.104E+15
600785.SH,新华百货,商业贸易,6.12E+15
600787.SH,中储股份,交通运输,6.117E+15
600789.SH,鲁抗医药,医药生物,6.115E+15
600790.SH,轻纺城,商业贸易,6.12E+15
600791.SH,京能置业,房地产,6.118E+15
600792.SH,云煤能源,采掘,6.102E+15
600793.SH,ST宜纸,轻工制造,6.114E+15
600794.SH,保税科技,交通运输,6.117E+15
600795.SH,国电电力,公用事业,6.116E+15
600796.SH,钱江生化,医药生物,6.115E+15
600797.SH,浙大网新,计算机,1.00001E+15
600798.SH,宁波海运,交通运输,6.117E+15
600800.SH,天津磁卡,电子,6.108E+15
600801.SH,华新水泥,建筑材料,6.10601E+15
600802.SH,福建水泥,建筑材料,6.10601E+15
600803.SH,威远生化,化工,6.103E+15
600804.SH,鹏博士,传媒,6.12201E+15
600805.SH,悦达投资,汽车,1.00001E+15
600806.SH,昆明机床,机械设备,6.107E+15
600807.SH,天业股份,房地产,6.118E+15
600808.SH,马钢股份,钢铁,6.104E+15
600809.SH,山西汾酒,食品饮料,6.112E+15
600810.SH,神马股份,化工,6.103E+15
600811.SH,东方集团,综合,6.123E+15
600812.SH,华北制药,医药生物,6.115E+15
600814.SH,杭州解百,商业贸易,6.12E+15
600815.SH,厦工股份,机械设备,6.107E+15
600816.SH,安信信托,非银金融,1.00001E+15
600817.SH,ST宏盛,综合,6.123E+15
600818.SH,中路股份,综合,6.123E+15
600819.SH,耀皮玻璃,建筑材料,6.10601E+15
600820.SH,隧道股份,建筑装饰,6.10602E+15
600821.SH,津劝业,商业贸易,6.12E+15
600822.SH,上海物贸,商业贸易,6.12E+15
600823.SH,世茂股份,房地产,6.118E+15
600824.SH,益民集团,商业贸易,6.12E+15
600825.SH,新华传媒,传媒,6.12201E+15
600826.SH,兰生股份,商业贸易,6.12E+15
600827.SH,百联股份,商业贸易,6.12E+15
600828.SH,成商集团,商业贸易,6.12E+15
600829.SH,三精制药,医药生物,6.115E+15
600830.SH,香溢融通,非银金融,1.00001E+15
600831.SH,广电网络,传媒,6.12201E+15
600832.SH,东方明珠,传媒,6.12201E+15
600833.SH,第一医药,医药生物,6.115E+15
600834.SH,申通地铁,交通运输,6.117E+15
600835.SH,上海机电,机械设备,6.107E+15
600836.SH,界龙实业,轻工制造,6.114E+15
600837.SH,海通证券,非银金融,1.00001E+15
600838.SH,上海九百,商业贸易,6.12E+15
600839.SH,四川长虹,家用电器,6.111E+15
600841.SH,上柴股份,机械设备,6.107E+15
600843.SH,上工申贝,机械设备,6.107E+15
600844.SH,丹化科技,化工,6.103E+15
600845.SH,宝信软件,计算机,1.00001E+15
600846.SH,同济科技,综合,6.123E+15
600847.SH,万里股份,电气设备,6.10701E+15
600848.SH,自仪股份,机械设备,6.107E+15
600850.SH,华东电脑,计算机,1.00001E+15
600851.SH,海欣股份,综合,6.123E+15
600853.SH,龙建股份,建筑装饰,6.10602E+15
600854.SH,春兰股份,家用电器,6.111E+15
600855.SH,航天长峰,计算机,1.00001E+15
600856.SH,长百集团,商业贸易,6.12E+15
600857.SH,工大首创,商业贸易,6.12E+15
600858.SH,银座股份,商业贸易,6.12E+15
600859.SH,王府井,商业贸易,6.12E+15
600860.SH,*ST京城,机械设备,6.107E+15
600861.SH,北京城乡,商业贸易,6.12E+15
600862.SH,南通科技,机械设备,6.107E+15
600863.SH,内蒙华电,公用事业,6.116E+15
600864.SH,哈投股份,公用事业,6.116E+15
600865.SH,百大集团,商业贸易,6.12E+15
600866.SH,星湖科技,食品饮料,6.112E+15
600867.SH,通化东宝,医药生物,6.115E+15
600868.SH,梅雁吉祥,公用事业,6.116E+15
600869.SH,智慧能源,电气设备,6.10701E+15
600870.SH,厦华电子,家用电器,6.111E+15
600871.SH,*ST仪化,化工,6.103E+15
600872.SH,中炬高新,食品饮料,6.112E+15
600873.SH,梅花生物,食品饮料,6.112E+15
600874.SH,创业环保,公用事业,6.116E+15
600875.SH,东方电气,电气设备,6.10701E+15
600876.SH,洛阳玻璃,建筑材料,6.10601E+15
600877.SH,中国嘉陵,汽车,1.00001E+15
600879.SH,航天电子,国防军工,1.00001E+15
600880.SH,博瑞传播,传媒,6.12201E+15
600881.SH,亚泰集团,建筑材料,6.10601E+15
600882.SH,华联矿业,采掘,6.102E+15
600883.SH,博闻科技,综合,6.123E+15
600884.SH,杉杉股份,综合,6.123E+15
600885.SH,宏发股份,电气设备,6.10701E+15
600886.SH,国投电力,公用事业,6.116E+15
600887.SH,伊利股份,食品饮料,6.112E+15
600888.SH,新疆众和,有色金属,6.105E+15
600889.SH,南京化纤,化工,6.103E+15
600890.SH,中房股份,房地产,6.118E+15
600891.SH,秋林集团,商业贸易,6.12E+15
600892.SH,宝诚股份,综合,6.123E+15
600893.SH,航空动力,国防军工,1.00001E+15
600894.SH,广日股份,机械设备,6.107E+15
600895.SH,张江高科,房地产,6.118E+15
600896.SH,中海海盛,交通运输,6.117E+15
600897.SH,厦门空港,交通运输,6.117E+15
600898.SH,三联商社,商业贸易,6.12E+15
600900.SH,长江电力,公用事业,6.116E+15
600917.SH,重庆燃气,公用事业,6.116E+15
600960.SH,渤海活塞,机械设备,6.107E+15
600961.SH,株冶集团,有色金属,6.105E+15
600962.SH,国投中鲁,农林牧渔,6.101E+15
600963.SH,岳阳林纸,轻工制造,6.114E+15
600965.SH,福成五丰,农林牧渔,6.101E+15
600966.SH,博汇纸业,轻工制造,6.114E+15
600967.SH,北方创业,机械设备,6.107E+15
600969.SH,郴电国际,公用事业,6.116E+15
600970.SH,中材国际,建筑装饰,6.10602E+15
600971.SH,恒源煤电,采掘,6.102E+15
600973.SH,宝胜股份,电气设备,6.10701E+15
600975.SH,新五丰,农林牧渔,6.101E+15
600976.SH,健民集团,医药生物,6.115E+15
600978.SH,宜华木业,轻工制造,6.114E+15
600979.SH,广安爱众,公用事业,6.116E+15
600980.SH,北矿磁材,有色金属,6.105E+15
600981.SH,汇鸿股份,商业贸易,6.12E+15
600982.SH,宁波热电,公用事业,6.116E+15
600983.SH,惠而浦,家用电器,6.111E+15
600984.SH,建设机械,机械设备,6.107E+15
600985.SH,雷鸣科化,化工,6.103E+15
600986.SH,科达股份,建筑装饰,6.10602E+15
600987.SH,航民股份,纺织服装,6.113E+15
600988.SH,赤峰黄金,有色金属,6.105E+15
600990.SH,四创电子,国防军工,1.00001E+15
600992.SH,贵绳股份,机械设备,6.107E+15
600993.SH,马应龙,医药生物,6.115E+15
600995.SH,文山电力,公用事业,6.116E+15
600997.SH,开滦股份,采掘,6.102E+15
600998.SH,九州通,医药生物,6.115E+15
600999.SH,招商证券,非银金融,1.00001E+15
601000.SH,唐山港,交通运输,6.117E+15
601001.SH,大同煤业,采掘,6.102E+15
601002.SH,晋亿实业,机械设备,6.107E+15
601003.SH,柳钢股份,钢铁,6.104E+15
601005.SH,重庆钢铁,钢铁,6.104E+15
601006.SH,大秦铁路,交通运输,6.117E+15
601007.SH,金陵饭店,休闲服务,6.121E+15
601008.SH,连云港,交通运输,6.117E+15
601009.SH,南京银行,银行,1.00001E+15
601010.SH,文峰股份,商业贸易,6.12E+15
601011.SH,宝泰隆,采掘,6.102E+15
601012.SH,隆基股份,电气设备,6.10701E+15
601015.SH,陕西黑猫,采掘,6.102E+15
601016.SH,节能风电,公用事业,6.116E+15
601018.SH,宁波港,交通运输,6.117E+15
601028.SH,玉龙股份,机械设备,6.107E+15
601038.SH,一拖股份,机械设备,6.107E+15
601058.SH,赛轮股份,化工,6.103E+15
601088.SH,中国神华,采掘,6.102E+15
601098.SH,中南传媒,传媒,6.12201E+15
601099.SH,太平洋,非银金融,1.00001E+15
601100.SH,恒立油缸,机械设备,6.107E+15
601101.SH,昊华能源,采掘,6.102E+15
601106.SH,中国一重,机械设备,6.107E+15
601107.SH,四川成渝,交通运输,6.117E+15
601111.SH,中国国航,交通运输,6.117E+15
601113.SH,华鼎股份,化工,6.103E+15
601116.SH,三江购物,商业贸易,6.12E+15
601117.SH,中国化学,建筑装饰,6.10602E+15
601118.SH,海南橡胶,农林牧渔,6.101E+15
601126.SH,四方股份,电气设备,6.10701E+15
601137.SH,博威合金,有色金属,6.105E+15
601139.SH,深圳燃气,公用事业,6.116E+15
601158.SH,重庆水务,公用事业,6.116E+15
601166.SH,兴业银行,银行,1.00001E+15
601168.SH,西部矿业,有色金属,6.105E+15
601169.SH,北京银行,银行,1.00001E+15
601177.SH,杭齿前进,机械设备,6.107E+15
601179.SH,中国西电,电气设备,6.10701E+15
601186.SH,中国铁建,建筑装饰,6.10602E+15
601188.SH,龙江交通,交通运输,6.117E+15
601199.SH,江南水务,公用事业,6.116E+15
601208.SH,东材科技,化工,6.103E+15
601216.SH,内蒙君正,化工,6.103E+15
601218.SH,吉鑫科技,电气设备,6.10701E+15
601222.SH,林洋电子,电气设备,6.10701E+15
601225.SH,陕西煤业,采掘,6.102E+15
601226.SH,华电重工,建筑装饰,6.10602E+15
601231.SH,环旭电子,电子,6.108E+15
601233.SH,桐昆股份,化工,6.103E+15
601238.SH,广汽集团,汽车,1.00001E+15
601258.SH,庞大集团,汽车,1.00001E+15
601268.SH,*ST二重,机械设备,6.107E+15
601288.SH,农业银行,银行,1.00001E+15
601299.SH,中国北车,机械设备,6.107E+15
601311.SH,骆驼股份,汽车,1.00001E+15
601313.SH,江南嘉捷,机械设备,6.107E+15
601318.SH,中国平安,非银金融,1.00001E+15
601328.SH,交通银行,银行,1.00001E+15
601333.SH,广深铁路,交通运输,6.117E+15
601336.SH,新华保险,非银金融,1.00001E+15
601339.SH,百隆东方,纺织服装,6.113E+15
601369.SH,陕鼓动力,机械设备,6.107E+15
601377.SH,兴业证券,非银金融,1.00001E+15
601388.SH,怡球资源,有色金属,6.105E+15
601390.SH,中国中铁,建筑装饰,6.10602E+15
601398.SH,工商银行,银行,1.00001E+15
601515.SH,东风股份,轻工制造,6.114E+15
601518.SH,吉林高速,交通运输,6.117E+15
601519.SH,大智慧,计算机,1.00001E+15
601555.SH,东吴证券,非银金融,1.00001E+15
601558.SH,*ST锐电,电气设备,6.10701E+15
601566.SH,九牧王,纺织服装,6.113E+15
601567.SH,三星电气,电气设备,6.10701E+15
601579.SH,会稽山,食品饮料,6.112E+15
601588.SH,北辰实业,房地产,6.118E+15
601599.SH,鹿港科技,纺织服装,6.113E+15
601600.SH,中国铝业,有色金属,6.105E+15
601601.SH,中国太保,非银金融,1.00001E+15
601607.SH,上海医药,医药生物,6.115E+15
601608.SH,中信重工,机械设备,6.107E+15
601616.SH,广电电气,电气设备,6.10701E+15
601618.SH,中国中冶,建筑装饰,6.10602E+15
601628.SH,中国人寿,非银金融,1.00001E+15
601633.SH,长城汽车,汽车,1.00001E+15
601636.SH,旗滨集团,建筑材料,6.10601E+15
601666.SH,平煤股份,采掘,6.102E+15
601668.SH,中国建筑,建筑装饰,6.10602E+15
601669.SH,中国电建,建筑装饰,6.10602E+15
601677.SH,明泰铝业,有色金属,6.105E+15
601678.SH,滨化股份,化工,6.103E+15
601688.SH,华泰证券,非银金融,1.00001E+15
601699.SH,潞安环能,采掘,6.102E+15
601700.SH,风范股份,电气设备,6.10701E+15
601717.SH,郑煤机,机械设备,6.107E+15
601718.SH,际华集团,纺织服装,6.113E+15
601727.SH,上海电气,电气设备,6.10701E+15
601766.SH,中国南车,机械设备,6.107E+15
601777.SH,力帆股份,汽车,1.00001E+15
601788.SH,光大证券,非银金融,1.00001E+15
601789.SH,宁波建工,建筑装饰,6.10602E+15
601798.SH,蓝科高新,机械设备,6.107E+15
601799.SH,星宇股份,汽车,1.00001E+15
601800.SH,中国交建,建筑装饰,6.10602E+15
601801.SH,皖新传媒,传媒,6.12201E+15
601808.SH,中海油服,采掘,6.102E+15
601818.SH,光大银行,银行,1.00001E+15
601857.SH,中国石油,采掘,6.102E+15
601866.SH,中海集运,交通运输,6.117E+15
601872.SH,招商轮船,交通运输,6.117E+15
601877.SH,正泰电器,电气设备,6.10701E+15
601880.SH,大连港,交通运输,6.117E+15
601886.SH,江河创建,建筑装饰,6.10602E+15
601888.SH,中国国旅,休闲服务,6.121E+15
601890.SH,亚星锚链,国防军工,1.00001E+15
601898.SH,中煤能源,采掘,6.102E+15
601899.SH,紫金矿业,有色金属,6.105E+15
601901.SH,方正证券,非银金融,1.00001E+15
601908.SH,京运通,电气设备,6.10701E+15
601918.SH,国投新集,采掘,6.102E+15
601919.SH,中国远洋,交通运输,6.117E+15
601928.SH,凤凰传媒,传媒,6.12201E+15
601929.SH,吉视传媒,传媒,6.12201E+15
601933.SH,永辉超市,商业贸易,6.12E+15
601939.SH,建设银行,银行,1.00001E+15
601958.SH,金钼股份,有色金属,6.105E+15
601965.SH,中国汽研,汽车,1.00001E+15
601969.SH,海南矿业,采掘,6.102E+15
601988.SH,中国银行,银行,1.00001E+15
601989.SH,中国重工,国防军工,1.00001E+15
601991.SH,大唐发电,公用事业,6.116E+15
601992.SH,金隅股份,建筑材料,6.10601E+15
601996.SH,丰林集团,轻工制造,6.114E+15
601998.SH,中信银行,银行,1.00001E+15
601999.SH,出版传媒,传媒,6.12201E+15
603000.SH,人民网,传媒,6.12201E+15
603001.SH,奥康国际,纺织服装,6.113E+15
603002.SH,宏昌电子,化工,6.103E+15
603003.SH,龙宇燃油,化工,6.103E+15
603005.SH,晶方科技,电子,6.108E+15
603006.SH,联明股份,汽车,1.00001E+15
603008.SH,喜临门,轻工制造,6.114E+15
603009.SH,北特科技,汽车,1.00001E+15
603010.SH,万盛股份,化工,6.103E+15
603011.SH,合锻股份,机械设备,6.107E+15
603018.SH,设计股份,建筑装饰,6.10602E+15
603019.SH,中科曙光,计算机,1.00001E+15
603077.SH,和邦股份,化工,6.103E+15
603088.SH,宁波精达,机械设备,6.107E+15
603099.SH,长白山,休闲服务,6.121E+15
603100.SH,川仪股份,电气设备,6.10701E+15
603111.SH,康尼机电,机械设备,6.107E+15
603123.SH,翠微股份,商业贸易,6.12E+15
603126.SH,中材节能,公用事业,6.116E+15
603128.SH,华贸物流,交通运输,6.117E+15
603166.SH,福达股份,汽车,1.00001E+15
603167.SH,渤海轮渡,交通运输,6.117E+15
603168.SH,莎普爱思,医药生物,6.115E+15
603169.SH,兰石重装,机械设备,6.107E+15
603188.SH,亚邦股份,化工,6.103E+15
603288.SH,海天味业,食品饮料,6.112E+15
603306.SH,华懋科技,汽车,1.00001E+15
603308.SH,应流股份,机械设备,6.107E+15
603328.SH,依顿电子,电子,6.108E+15
603333.SH,明星电缆,电气设备,6.10701E+15
603366.SH,日出东方,家用电器,6.111E+15
603368.SH,柳州医药,医药生物,6.115E+15
603369.SH,今世缘,食品饮料,6.112E+15
603399.SH,新华龙,有色金属,6.105E+15
603456.SH,九洲药业,医药生物,6.115E+15
603518.SH,维格娜丝,纺织服装,6.113E+15
603555.SH,贵人鸟,纺织服装,6.113E+15
603606.SH,东方电缆,电气设备,6.10701E+15
603609.SH,禾丰牧业,农林牧渔,6.101E+15
603688.SH,石英股份,有色金属,6.105E+15
603699.SH,纽威股份,机械设备,6.107E+15
603766.SH,隆鑫通用,汽车,1.00001E+15
603806.SH,福斯特,电气设备,6.10701E+15
603988.SH,中电电机,电气设备,6.10701E+15
603993.SH,洛阳钼业,有色金属,6.105E+15
603998.SH,方盛制药,医药生物,6.115E+15
